,stockNumber,year,make,model,body,trim,features,exteriorColor,vehicleSize,types
4804,21449554,2018,Honda,Accord,4D Sedan,LX,"['Auxiliary Audio Input', 'ABS Brakes', 'Power Windows', 'AM/FM Stereo', 'Rear Defroster', 'Cloth Seats', 'Traction Control', 'Automatic Transmission', 'Rear View Camera', 'Automated Cruise Control', 'Lane Departure Warning', 'Alloy Wheels', 'Bluetooth Technology', 'Turbo Charged Engine', 'Side Airbags', 'Air Conditioning', 'Power Locks', 'Power Mirrors', 'Overhead Airbags']",Black,Mid-size,['Sedans']
4805,21546324,2021,Toyota,RAV4,4D Sport Utility,XLE,"['Power Locks', 'Automatic Transmission', 'Auxiliary Audio Input', 'Sunroof(s)', 'Power Windows', 'Power Mirrors', 'Overhead Airbags', 'Rear Defroster', 'AM/FM Stereo', 'Front Seat Heaters', 'Air Conditioning', 'Bluetooth Technology', 'Heated Steering Wheel', 'ABS Brakes', 'Android Auto', 'Power Seat(s)', 'Power Hatch/Deck Lid', 'Traction Control', 'Entune', 'Cloth Seats', 'Alloy Wheels', 'Rear View Camera', 'Side Airbags', 'Automated Cruise Control', 'Apple CarPlay', '4WD/AWD', 'Blind Spot Monitor', 'Lane Departure Warning', 'Smart Key', 'SiriusXM Trial Available']",Black,Compact,['Sport Utilities']
4806,21297793,2016,Toyota,Tundra,4D Crew Cab,SR5,"['Power Locks', 'Auxiliary Audio Input', 'Power Windows', 'CD Audio', 'ABS Brakes', 'Cruise Control', 'Traction Control', 'Satellite Radio Ready', 'Bluetooth Technology', '4WD/AWD', 'Overhead Airbags', 'Tow Hitch', 'Power Mirrors', 'AM/FM Stereo', 'Entune', 'Side Airbags', 'Running Boards', 'Bed Liner', 'Rear View Camera', 'Automatic Transmission', 'Air Conditioning', 'Rear Defroster', 'Cloth Seats', 'SiriusXM Trial Available']",Gray,Full-size,['Pickup Trucks']
4807,20559376,2019,Ford,Mustang,2D Coupe,Ecoboost Premium,"['Rear Spoiler', 'Power Windows', 'Apple CarPlay', 'ABS Brakes', 'Leather Seats', 'Power Mirrors', 'Smart Key', 'Front Seat Heaters', 'Automatic Transmission', 'Sync System', 'Cruise Control', 'Power Seat(s)', 'A/C Seat(s)', 'Air Conditioning', 'Rear View Camera', 'Auxiliary Audio Input', 'Satellite Radio Ready', 'Bluetooth Technology', 'Traction Control', 'Rear Defroster', 'Side Airbags', 'Turbo Charged Engine', 'Remote Start', 'Parking Sensors', 'Overhead Airbags', 'Power Locks', 'AM/FM Stereo', 'Android Auto', 'Alloy Wheels', 'SiriusXM Trial Available']",Black,Mid-size,"['Coupes', 'Sports Cars']"
4808,21369308,2017,Honda,Odyssey,4D Pass Ext Van,EX-L,"['Auxiliary Audio Input', 'Cruise Control', 'Air Conditioning', 'Front Seat Heaters', 'Automatic Transmission', 'Power Windows', 'Power Seat(s)', 'Fold-Away Middle Row', 'Quad Seats', 'DVD Video System', 'Alloy Wheels', 'Traction Control', 'Rear Sunshade', 'ABS Brakes', 'Satellite Radio Ready', 'AM/FM Stereo', 'Lane Departure Warning', 'Bluetooth Technology', 'Power Locks', 'Overhead Airbags', 'Power Hatch/Deck Lid', 'Rear Air Conditioning', 'Rear Defroster', 'Fold-Away Third Row', 'Power Sliding Door(s)', 'Sunroof(s)', 'Side Airbags', 'Leather Seats', 'Smart Key', 'Third Row Seat', 'Power Mirrors', 'SiriusXM Trial Available']",Red,Mid-size,['Minivans and Vans']
4809,21423137,2018,Toyota,Tacoma,4D Crew Cab,SR,"['CD Audio', 'Auxiliary Audio Input', 'Overhead Airbags', 'Convenience Package', 'Power Locks', 'Power Windows', 'Cloth Seats', 'Automated Cruise Control', 'ABS Brakes', 'Side Airbags', 'Bluetooth Technology', '4WD/AWD', 'Rear View Camera', 'AM/FM Stereo', 'Lane Departure Warning', 'Traction Control', 'Entune', 'Automatic Transmission', 'Air Conditioning', 'Power Mirrors']",Black,Mid-size,['Pickup Trucks']
4810,21426602,2019,Ram,1500,4D Crew Cab,Bighorn,"['4WD/AWD', 'Power Mirrors', 'Power Windows', 'Automatic Transmission', 'Cloth Seats', 'Smart Key', 'Alloy Wheels', 'Auxiliary Audio Input', 'Power Seat(s)', 'Traction Control', 'Satellite Radio Ready', 'Side Airbags', 'Android Auto', 'Bluetooth Technology', 'Bed Liner', 'Cruise Control', 'Tow Hitch', 'Overhead Airbags', 'Rear View Camera', 'Air Conditioning', 'Apple CarPlay', 'Remote Start', 'ABS Brakes', 'Power Locks', 'SiriusXM Trial Available', 'AM/FM Stereo', 'Rear Defroster', '20 Inch Plus Wheels', 'CD Audio']",Black,,['Pickup Trucks']
4811,21636343,2015,Nissan,Altima,4D Sedan,S,"['CD Audio', 'Power Windows', 'Power Locks', 'Side Airbags', 'Rear Spoiler', 'Satellite Radio Ready', 'Automatic Transmission', 'Smart Key', 'Cloth Seats', 'Power Mirrors', 'ABS Brakes', 'Air Conditioning', 'Rear View Camera', 'Special Edition', 'Overhead Airbags', 'Auxiliary Audio Input', 'Rear Defroster', 'Traction Control', 'Alloy Wheels', 'Sport Package', 'Cruise Control', 'AM/FM Stereo', 'SiriusXM Trial Available', 'Power Seat(s)', 'Bluetooth Technology']",Brown,Mid-size,['Sedans']
4812,21607080,2018,Mazda,CX-5,4D Sport Utility,Touring,"['Sunroof(s)', 'Power Windows', 'Rear Defroster', 'Power Locks', 'Auxiliary Audio Input', 'Air Conditioning', 'Power Seat(s)', 'Automated Cruise Control', 'Automatic Transmission', 'Bluetooth Technology', 'Front Seat Heaters', 'Alloy Wheels', 'Leather & Suede Seats', 'Side Airbags', 'Navigation System', 'Power Mirrors', 'Traction Control', 'Power Hatch/Deck Lid', 'AM/FM Stereo', 'ABS Brakes', 'Lane Departure Warning', 'Parking Sensors', 'Rear View Camera', 'Smart Key', 'Blind Spot Monitor', 'Overhead Airbags', 'Premium Sound']",Black,Compact,"['Crossovers', 'Sport Utilities']"
4813,21420044,2015,Toyota,Corolla,4D Sedan,LE,"['Power Locks', 'Power Windows', 'AM/FM Stereo', 'Auxiliary Audio Input', 'Rear Defroster', 'ABS Brakes', 'Cruise Control', 'Power Mirrors', 'Rear View Camera', 'Automatic Transmission', 'Traction Control', 'Cloth Seats', 'Overhead Airbags', 'Air Conditioning', 'Bluetooth Technology', 'CD Audio', 'Side Airbags']",Silver,Compact,['Sedans']
4814,21395625,2019,Toyota,C-HR,4D Sport Utility,XLE,"['Power Locks', 'AM/FM Stereo', 'Rear Defroster', 'Auxiliary Audio Input', 'Satellite Radio Ready', 'Power Mirrors', 'Air Conditioning', 'Cloth Seats', 'Rear View Camera', 'Side Airbags', 'Bluetooth Technology', 'Apple CarPlay', 'Smart Key', 'Overhead Airbags', 'Entune', 'Lane Departure Warning', 'Traction Control', 'Power Windows', 'Automated Cruise Control', 'ABS Brakes', 'Blind Spot Monitor', 'Alloy Wheels', 'Automatic Transmission', 'SiriusXM Trial Available']",Gray,Compact,"['Crossovers', 'Sedans', 'Sport Utilities']"
4815,21392577,2016,Buick,LaCrosse,4D Sedan,Premium,"['Power Windows', 'Auxiliary Audio Input', 'CD Audio', 'Power Locks', 'AM/FM Stereo', 'Automatic Transmission', 'Leather Seats', 'ABS Brakes', 'Front Seat Heaters', 'Parking Sensors', 'Air Conditioning', 'Smart Key', 'Traction Control', 'Rear View Camera', 'Overhead Airbags', 'Side Airbags', 'Automated Cruise Control', 'Rear Defroster', 'Blind Spot Monitor', 'Power Mirrors', 'Navigation System', 'A/C Seat(s)', 'Remote Start', 'Satellite Radio Ready', 'Rear Sunshade', 'Alloy Wheels', 'Bluetooth Technology', 'Power Seat(s)', 'SiriusXM Trial Available', 'Heated Steering Wheel', 'Memory Seat(s)', 'Premium Sound']",Silver,Full-size,['Sedans']
4816,21449104,2016,Nissan,Altima,4D Sedan,SL,"['Power Windows', 'Power Locks', 'Auxiliary Audio Input', 'Cruise Control', 'CD Audio', 'Automatic Transmission', 'Side Airbags', 'Remote Start', 'Blind Spot Monitor', 'ABS Brakes', 'Power Mirrors', 'Leather Seats', 'Bluetooth Technology', 'Alloy Wheels', 'Overhead Airbags', 'Front Seat Heaters', 'Traction Control', 'Heated Steering Wheel', 'Smart Key', 'Satellite Radio Ready', 'Rear Defroster', 'Sunroof(s)', 'Navigation System', 'Air Conditioning', 'AM/FM Stereo', 'Parking Sensors', 'Power Seat(s)', 'Rear View Camera', 'SiriusXM Trial Available', 'Premium Sound']",White,Mid-size,['Sedans']
4817,21483095,2019,Chrysler,Pacifica,4D Pass Van,Touring L,"['Leather Seats', 'Automated Cruise Control', 'Rear Air Conditioning', 'AM/FM Stereo', 'DVD Video System', 'Auxiliary Audio Input', 'Tow Hitch', 'Fold-Away Middle Row', 'Overhead Airbags', 'Rear Defroster', 'Navigation System', '20 Inch Plus Wheels', 'Side Airbags', 'Third Row Seat', 'Front Seat Heaters', 'Fold-Away Third Row', 'Alloy Wheels', 'Parking Sensors', 'ABS Brakes', 'Power Windows', 'Remote Start', 'Bluetooth Technology', 'Rear Sunshade', 'Lane Departure Warning', 'Blind Spot Monitor', 'Power Hatch/Deck Lid', 'Android Auto', 'Power Mirrors', 'Traction Control', 'Heated Steering Wheel', 'Power Sliding Door(s)', 'Apple CarPlay', 'Smart Key', 'Rear View Camera', 'Satellite Radio Ready', 'Power Locks', 'Power Seat(s)', 'Automatic Transmission', 'S Package', 'Air Conditioning', 'SiriusXM Trial Available', 'Automated Parking', 'Full Roof Rack']",White,Mid-size,['Minivans and Vans']
4818,21267494,2014,Honda,CR-V,4D Sport Utility,EX,"['Sunroof(s)', 'CD Audio', 'Cruise Control', 'Power Locks', 'Power Mirrors', 'ABS Brakes', 'Side Airbags', 'Air Conditioning', '4WD/AWD', 'Cloth Seats', 'Power Windows', 'Alloy Wheels', 'Traction Control', 'Automatic Transmission', 'AM/FM Stereo', 'Bluetooth Technology', 'Overhead Airbags', 'Rear Defroster', 'Rear View Camera', 'Auxiliary Audio Input']",Blue,Compact,"['Crossovers', 'Sport Utilities']"
4819,21332153,2018,Toyota,Yaris iA,4D Sedan,,"['Power Windows', 'ABS Brakes', 'Rear Defroster', 'Cruise Control', 'Power Locks', 'Alloy Wheels', 'AM/FM Stereo', 'Traction Control', 'Bluetooth Technology', 'Power Mirrors', 'Auxiliary Audio Input', 'Air Conditioning', 'Rear View Camera', 'Automatic Transmission', 'Side Airbags', 'Cloth Seats', 'Overhead Airbags']",Gray,,['Sedans']
4820,21203014,2021,Honda,Pilot,4D Sport Utility,EX,"['Rear View Camera', 'Traction Control', 'AM/FM Stereo', 'Android Auto', 'Smart Key', 'ABS Brakes', 'Bluetooth Technology', 'Side Airbags', 'Apple CarPlay', 'Overhead Airbags', 'Power Mirrors', 'Power Locks', 'Power Seat(s)', 'Cloth Seats', 'Satellite Radio Ready', 'Fold-Away Third Row', 'Power Windows', 'Rear Defroster', 'Auxiliary Audio Input', 'Automatic Transmission', 'Remote Start', 'Alloy Wheels', 'Automated Cruise Control', 'Air Conditioning', 'Lane Departure Warning', 'Rear Air Conditioning', 'Blind Spot Monitor', 'Third Row Seat', 'SiriusXM Trial Available']",Gray,Mid-size,['Sport Utilities']
4821,21572123,2018,Nissan,Pathfinder,4D Sport Utility,SV,"['CD Audio', 'Automatic Transmission', 'Third Row Seat', 'Power Seat(s)', 'Auxiliary Audio Input', 'Fold-Away Third Row', 'AM/FM Stereo', 'Power Locks', 'Rear View Camera', 'Satellite Radio Ready', 'Parking Sensors', 'Rear Air Conditioning', 'Cruise Control', 'Power Windows', 'Alloy Wheels', 'Power Mirrors', 'ABS Brakes', 'Rear Defroster', 'Traction Control', 'Bluetooth Technology', 'Cloth Seats', 'Remote Start', 'Side Airbags', 'Smart Key', 'Air Conditioning', 'Overhead Airbags', '4WD/AWD', 'SiriusXM Trial Available']",Silver,Mid-size,['Sport Utilities']
4822,21573990,2013,Nissan,Rogue,4D Sport Utility,SV,"['Air Conditioning', 'Auxiliary Audio Input', 'CD Audio', 'Front Seat Heaters', 'Leather Seats', 'Power Mirrors', 'Cruise Control', 'Automatic Transmission', 'Alloy Wheels', 'AM/FM Stereo', 'Overhead Airbags', 'Traction Control', 'Rear Defroster', 'Navigation System', 'SL Package', 'Power Locks', 'Satellite Radio Ready', 'Premium Package', 'Sunroof(s)', 'Smart Key', 'ABS Brakes', 'Side Airbags', 'Rear View Camera', 'Bluetooth Technology', 'Power Seat(s)', 'Power Windows', 'SiriusXM Trial Available', 'Premium Sound']",Silver,Compact,"['Crossovers', 'Sport Utilities']"
4823,21219431,2021,Mazda,CX-5,4D Sport Utility,Touring,"['Bluetooth Technology', 'Smart Key', 'Power Hatch/Deck Lid', 'Air Conditioning', 'Blind Spot Monitor', 'Power Mirrors', 'Alloy Wheels', 'Power Locks', 'Power Windows', 'Side Airbags', 'Traction Control', 'Power Seat(s)', 'ABS Brakes', 'AM/FM Stereo', 'Sunroof(s)', 'Navigation System', 'Lane Departure Warning', 'Automated Cruise Control', 'Rear View Camera', 'Leather Seats', 'Premium Sound']",Red,Compact,['Sport Utilities']
4824,21320405,2018,Chevrolet,Malibu,4D Sedan,LT,"['Power Locks', 'AM/FM Stereo', 'Bluetooth Technology', 'Smart Key', 'Android Auto', 'Convenience Package', 'Overhead Airbags', 'Remote Start', 'Satellite Radio Ready', 'Apple CarPlay', 'Side Airbags', 'Rear View Camera', 'Air Conditioning', 'Power Mirrors', 'Auxiliary Audio Input', 'Cloth Seats', 'Traction Control', 'Alloy Wheels', 'Automatic Transmission', 'Cruise Control', 'Turbo Charged Engine', 'ABS Brakes', 'Power Seat(s)', 'Power Windows', 'Rear Defroster', 'SiriusXM Trial Available']",White,Mid-size,['Sedans']
4825,21428102,2020,Ford,Fusion,4D Sedan,SE,"['AM/FM Stereo', 'Cruise Control', 'Power Windows', 'Side Airbags', 'ABS Brakes', 'Power Locks', 'Rear View Camera', 'Air Conditioning', 'Auxiliary Audio Input', 'Power Mirrors', 'Automatic Transmission', 'Cloth Seats', 'Alloy Wheels', 'Bluetooth Technology', 'Traction Control', 'Android Auto', 'Apple CarPlay', 'Overhead Airbags', 'Parking Sensors', 'Satellite Radio Ready', 'Rear Defroster', 'Lane Departure Warning', 'Sync System', 'Power Seat(s)', 'Turbo Charged Engine', 'Blind Spot Monitor', 'SiriusXM Trial Available']",Black,Mid-size,['Sedans']
4826,21508286,2013,Kia,Soul,4D Wagon,!,"['Power Locks', 'Bluetooth Technology', 'Auxiliary Audio Input', 'Power Windows', 'Cruise Control', 'Traction Control', 'Rear View Camera', 'AM/FM Stereo', 'Sunroof(s)', 'Power Mirrors', 'Cloth Seats', 'Automatic Transmission', 'Overhead Airbags', 'Alloy Wheels', 'Air Conditioning', 'Side Airbags', 'ABS Brakes', 'CD Audio', 'Satellite Radio Ready', 'Rear Defroster', 'SiriusXM Trial Available', 'Premium Sound']",White,Compact,"['Sport Utilities', 'Wagons']"
4827,19710366,2013,Chevrolet,Camaro,2D Coupe,LT,"['Power Locks', 'Power Windows', 'Rear Defroster', 'Air Conditioning', 'Leather Seats', 'Power Mirrors', 'Traction Control', 'Manual Transmission', 'Alloy Wheels', 'Cruise Control', 'Overhead Airbags', 'Power Seat(s)', 'ABS Brakes', 'Head Up Display', 'Bluetooth Technology', 'Satellite Radio Ready', 'RS Package', 'Parking Sensors', 'Rear View Camera', 'Auxiliary Audio Input', 'AM/FM Stereo', '20 Inch Plus Wheels', 'Navigation System', 'Front Seat Heaters', 'Rear Spoiler', 'Side Airbags', 'SiriusXM Trial Available', 'Premium Sound']",Blue,Mid-size,"['Coupes', 'Sports Cars']"
4828,21065483,2019,Jeep,Grand Cherokee,4D Sport Utility,Altitude,"['Sunroof(s)', 'Automatic Transmission', 'Power Locks', 'Cruise Control', 'ABS Brakes', 'Rear Defroster', 'Alloy Wheels', 'Front Seat Heaters', 'Satellite Radio Ready', 'Overhead Airbags', 'Blind Spot Monitor', 'Remote Start', 'Side Airbags', 'Traction Control', 'AM/FM Stereo', 'Rear View Camera', 'Smart Key', 'Power Hatch/Deck Lid', 'Android Auto', 'Air Conditioning', 'Auxiliary Audio Input', 'Bluetooth Technology', 'Power Windows', 'Parking Sensors', 'Power Seat(s)', 'Heated Steering Wheel', '20 Inch Plus Wheels', 'Apple CarPlay', 'Navigation System', 'Leather & Suede Seats', 'Power Mirrors', 'SiriusXM Trial Available']",White,Mid-size,['Sport Utilities']
4829,21574841,2016,Chevrolet,Silverado 1500,4D Extended Cab,Work Truck,"['Tow Hitch', 'ABS Brakes', 'Cruise Control', 'Auxiliary Audio Input', 'Power Windows', 'Air Conditioning', 'Power Locks', 'Vinyl Seats', 'AM/FM Stereo', 'Traction Control', 'Automatic Transmission', 'Power Mirrors', 'Side Airbags', 'Bed Cover', 'Overhead Airbags', '4WD/AWD']",Red,Full-size,['Pickup Trucks']
4830,21008831,2018,Ford,Edge,4D Sport Utility,Titanium,"['Rear Defroster', 'AM/FM Stereo', 'Memory Seat(s)', 'Power Locks', 'Side Airbags', 'Front Seat Heaters', 'Automatic Transmission', 'Satellite Radio Ready', 'Power Windows', 'ABS Brakes', 'Leather Seats', 'Overhead Airbags', 'Traction Control', 'Sync System', 'Power Hatch/Deck Lid', 'Rear View Camera', 'CD Audio', 'Auxiliary Audio Input', 'Power Seat(s)', 'Power Mirrors', 'Smart Key', 'Parking Sensors', 'Apple CarPlay', 'Air Conditioning', 'Cruise Control', 'Alloy Wheels', 'Bluetooth Technology', 'SiriusXM Trial Available', 'Panoramic Sunroof', 'Android Auto', 'Turbo Charged Engine', 'A/C Seat(s)', 'Navigation System', 'Technology Package', 'Premium Sound', 'Sunroof(s)']",Black,Mid-size,"['Crossovers', 'Sport Utilities']"
4831,21310001,2021,Toyota,RAV4,4D Sport Utility,XLE Premium,"['AM/FM Stereo', 'Rear Defroster', 'Automatic Transmission', 'Power Seat(s)', 'Power Locks', 'Front Seat Heaters', 'Air Conditioning', 'Heated Steering Wheel', 'Alloy Wheels', 'Traction Control', 'Side Airbags', 'Overhead Airbags', 'ABS Brakes', 'Technology Package', 'Smart Key', 'Power Windows', '4WD/AWD', 'Blind Spot Monitor', 'Leatherette Seats', 'Sunroof(s)', 'Power Mirrors', 'Auxiliary Audio Input', 'Parking Sensors', 'Android Auto', 'Rear View Camera', 'Cold Weather Package', 'Automated Cruise Control', 'Power Hatch/Deck Lid', 'Lane Departure Warning', 'Apple CarPlay', 'Satellite Radio Ready', 'Bluetooth Technology', 'SiriusXM Trial Available', 'Premium Sound']",Blue,Compact,['Sport Utilities']
4832,20677482,2021,Kia,Forte,4D Sedan,GT,"['Power Locks', 'Sunroof(s)', 'Power Mirrors', 'Power Windows', 'Side Airbags', 'Overhead Airbags', 'Rear Spoiler', 'Rear View Camera', 'Cruise Control', 'Satellite Radio Ready', 'Manual Transmission', 'Apple CarPlay', 'Turbo Charged Engine', 'Alloy Wheels', 'Bluetooth Technology', 'Smart Key', 'AM/FM Stereo', 'Traction Control', 'Auxiliary Audio Input', 'Rear Defroster', 'ABS Brakes', 'Leatherette & Cloth', 'Lane Departure Warning', 'Blind Spot Monitor', 'Air Conditioning', 'Android Auto', 'SiriusXM Trial Available', 'Premium Sound']",Black,Compact,['Sedans']
4833,21221393,2015,Toyota,4Runner,4D Sport Utility,SR5,"['AM/FM Stereo', 'CD Audio', 'Power Locks', 'Overhead Airbags', 'Entune', 'Auxiliary Audio Input', 'Air Conditioning', 'Navigation System', 'Satellite Radio Ready', 'Power Windows', 'Traction Control', 'Side Airbags', 'Cloth Seats', 'Rear View Camera', 'ABS Brakes', 'Power Mirrors', 'Tow Hitch', 'Automatic Transmission', 'Bluetooth Technology', 'Rear Defroster', 'Power Seat(s)', 'Alloy Wheels', 'Cruise Control', 'SiriusXM Trial Available']",Gray,Mid-size,['Sport Utilities']
4834,21181247,2015,Mazda,MX-5 Miata,2D Convertible,Sport,"['CD Audio', 'Satellite Radio Ready', 'AM/FM Stereo', 'Power Locks', 'ABS Brakes', 'Automatic Transmission', 'Power Mirrors', 'Soft Top', 'Air Conditioning', 'Alloy Wheels', 'Rear Defroster', 'Cruise Control', 'Auxiliary Audio Input', 'Traction Control', 'Power Windows', 'Side Airbags', 'Cloth Seats']",Black,Compact,"['Convertibles', 'Sports Cars']"
4835,21298007,2017,Mercedes-Benz,GLE350,4D Sport Utility,,"['Air Conditioning', 'CD Audio', 'ABS Brakes', 'Memory Seat(s)', 'Cruise Control', 'Power Mirrors', 'Navigation System', 'Alloy Wheels', 'Automatic Transmission', '4WD/AWD', 'Traction Control', 'Adjustable Suspension', 'Rear View Camera', 'Blind Spot Monitor', 'Apple CarPlay', 'Smart Key', 'Parking Sensors', 'Front Seat Heaters', 'Power Windows', 'Sunroof(s)', 'Power Locks', 'Heated Steering Wheel', 'Power Hatch/Deck Lid', 'Android Auto', 'Rear Defroster', 'Satellite Radio Ready', 'AM/FM Stereo', 'Bluetooth Technology', 'SiriusXM Trial Available', 'Flex Fuel Vehicle', 'Overhead Airbags', 'Side Airbags', 'Leatherette Seats', 'Power Seat(s)', 'Auxiliary Audio Input', 'Premium Sound']",White,Full-size,"['Luxury Vehicles', 'Sport Utilities']"
4836,21534186,2015,Mini,Cooper Hardtop,2D Hatchback,S,"['Alloy Wheels', 'Auxiliary Audio Input', 'Leatherette Seats', 'Power Locks', 'Turbo Charged Engine', 'Air Conditioning', 'Power Windows', 'Power Mirrors', 'Traction Control', 'AM/FM Stereo', 'Overhead Airbags', 'Rear Defroster', 'Side Airbags', 'Run Flat Tires', 'Cruise Control', 'ABS Brakes', 'Front Seat Heaters', 'Manual Transmission', 'Bluetooth Technology']",Black,Compact,['Coupes']
4837,21426002,2016,Toyota,Camry,4D Sedan,XLE,"['Air Conditioning', 'Automated Cruise Control', 'Rear Defroster', 'AM/FM Stereo', 'Traction Control', 'Sunroof(s)', 'Rear View Camera', 'Front Seat Heaters', 'Side Airbags', 'Power Windows', 'Alloy Wheels', 'Navigation System', 'Satellite Radio Ready', 'Power Mirrors', 'Bluetooth Technology', 'ABS Brakes', 'Technology Package', 'Blind Spot Monitor', 'Entune', 'CD Audio', 'Lane Departure Warning', 'Automatic Transmission', 'Auxiliary Audio Input', 'Leather Seats', 'Power Locks', 'Overhead Airbags', 'Power Seat(s)', 'Smart Key', 'SiriusXM Trial Available', 'Premium Sound']",Silver,Mid-size,['Sedans']
